composer,title,npy_file_path,file_size,length_in_measures,sample_rate,use
Mozart,K299 Flute Harp Concerto 3mov,Dataset/classifier/Mozart/K299 Flute Harp Concerto 3mov.npy,615,394,,
Mozart,K626 Requiem 05 Recordare,Dataset/classifier/Mozart/K626 Requiem 05 Recordare.npy,204,131,,
Mozart,K618 Ave Verum Corpus,Dataset/classifier/Mozart/K618 Ave Verum Corpus.npy,73,47,,
Mozart,K02 Minuet in F,Dataset/classifier/Mozart/K02 Minuet in F.npy,75,48,,
Mozart,Viennese Sonatinas K439b n2 2mov,Dataset/classifier/Mozart/Viennese Sonatinas K439b n2 2mov.npy,143,92,,
Mozart,Fantasia in C K.475,Dataset/classifier/Mozart/Fantasia in C K.475.npy,564,361,,t
Mozart,K398 Piano Variations ''Salve Tu Domine'',Dataset/classifier/Mozart/K398 Piano Variations ''Salve Tu Domine''.npy,342,219,,
Mozart,K04 Minuet in F,Dataset/classifier/Mozart/K04 Minuet in F.npy,75,48,,
Mozart,K622 Clarinet Concerto 3mov,Dataset/classifier/Mozart/K622 Clarinet Concerto 3mov.npy,553,354,,t
Mozart,Sonatina n22 4mov,Dataset/classifier/Mozart/Sonatina n22 4mov.npy,143,92,,
Mozart,K492 Overture ''Le Nozze di Figaro'',Dataset/classifier/Mozart/K492 Overture ''Le Nozze di Figaro''.npy,459,294,,t
Mozart,K626 Requiem 01 Introitus & Kyrie,Dataset/classifier/Mozart/K626 Requiem 01 Introitus & Kyrie.npy,157,101,,
Mozart,K573 9 Variations for Piano Uber Duport,Dataset/classifier/Mozart/K573 9 Variations for Piano Uber Duport.npy,822,526,,
Mozart,K05 Minuet for Harpsichord,Dataset/classifier/Mozart/K05 Minuet for Harpsichord.npy,68,44,,
Mozart,K594 Adagio & Allegro for Mechanical Organ,Dataset/classifier/Mozart/K594 Adagio & Allegro for Mechanical Organ.npy,356,228,,
Mozart,K622 Clarinet Concerto 1mov,Dataset/classifier/Mozart/K622 Clarinet Concerto 1mov.npy,564,361,,t
Mozart,K317 Coronation Mass 5mov,Dataset/classifier/Mozart/K317 Coronation Mass 5mov.npy,153,98,,
Mozart,"Fantasia in D, K397","Dataset/classifier/Mozart/Fantasia in D, K397.npy",247,158,,
Mozart,K191 Bassoon Concerto 1mov,Dataset/classifier/Mozart/K191 Bassoon Concerto 1mov.npy,307,197,,
Mozart,Contradance n3,Dataset/classifier/Mozart/Contradance n3.npy,126,81,,
Mozart,K314 Flute Concerto n2 2mov,Dataset/classifier/Mozart/K314 Flute Concerto n2 2mov.npy,147,94,,
Mozart,K393 Solfeggi n1,Dataset/classifier/Mozart/K393 Solfeggi n1.npy,164,105,,
Mozart,K608 Fantasia for Mechanical Organ,Dataset/classifier/Mozart/K608 Fantasia for Mechanical Organ.npy,350,224,,
Mozart,K626 Requiem 06 confutatis,Dataset/classifier/Mozart/K626 Requiem 06 confutatis.npy,62,40,,
Mozart,Viennese Sonatinas K439b n2 3mov,Dataset/classifier/Mozart/Viennese Sonatinas K439b n2 3mov.npy,68,44,,t
Mozart,K361 Serenade n10 3mov,Dataset/classifier/Mozart/K361 Serenade n10 3mov.npy,143,92,,
Mozart,K546 Adagio & Fugue for Strings,Dataset/classifier/Mozart/K546 Adagio & Fugue for Strings.npy,268,172,,t
Mozart,K525 Serenade 2mov ''Eine Kleine Natchmusik'',Dataset/classifier/Mozart/K525 Serenade 2mov ''Eine Kleine Natchmusik''.npy,156,100,,
Mozart,K626 Requiem kyrie,Dataset/classifier/Mozart/K626 Requiem kyrie.npy,84,54,,
Mozart,K335 Laudate Dominus,Dataset/classifier/Mozart/K335 Laudate Dominus.npy,112,72,,t
Mozart,Contradance n1,Dataset/classifier/Mozart/Contradance n1.npy,50,32,,
Mozart,K317 Coronation Mass 6mov,Dataset/classifier/Mozart/K317 Coronation Mass 6mov.npy,165,106,,t
Mozart,K191 Bassoon Concerto 2mov,Dataset/classifier/Mozart/K191 Bassoon Concerto 2mov.npy,84,54,,
Mozart,K317 Coronation Mass 2mov,Dataset/classifier/Mozart/K317 Coronation Mass 2mov.npy,309,198,,
Mozart,K495 Horn Concerto n4 3mov,Dataset/classifier/Mozart/K495 Horn Concerto n4 3mov.npy,325,208,,
Mozart,K495 Horn Concerto n4 2mov,Dataset/classifier/Mozart/K495 Horn Concerto n4 2mov.npy,140,90,,v
Mozart,K626 Requiem 07 Lacrimosa,Dataset/classifier/Mozart/K626 Requiem 07 Lacrimosa.npy,48,31,,
Mozart,K191 Bassoon Concerto 3mov,Dataset/classifier/Mozart/K191 Bassoon Concerto 3mov.npy,187,120,,t
Mozart,Sonatina n3 2mov,Dataset/classifier/Mozart/Sonatina n3 2mov.npy,215,138,,
Mozart,"A piece for Piano,K.176","Dataset/classifier/Mozart/A piece for Piano,K.176.npy",126,81,,
Mozart,K401 Fuga in G minor ,Dataset/classifier/Mozart/K401 Fuga in G minor .npy,164,105,,t
Mozart,K622 Clarinet Concerto 2mov,Dataset/classifier/Mozart/K622 Clarinet Concerto 2mov.npy,154,99,,t
Mozart,K626 Requiem 09 hostias,Dataset/classifier/Mozart/K626 Requiem 09 hostias.npy,140,90,,t
Mozart,K626 Requiem 08 offertorio domine jesu,Dataset/classifier/Mozart/K626 Requiem 08 offertorio domine jesu.npy,123,79,,
Mozart,K339 Vesperae solemnes de confessore (Vespers) 1mov Dixit Dominus,Dataset/classifier/Mozart/K339 Vesperae solemnes de confessore (Vespers) 1mov Dixit Dominus.npy,256,164,,
Mozart,K136 Divertimento 1mov,Dataset/classifier/Mozart/K136 Divertimento 1mov.npy,215,138,,
Mozart,K626 Requiem 02 rextremendae,Dataset/classifier/Mozart/K626 Requiem 02 rextremendae.npy,36,23,,t
Mozart,Contradance n2,Dataset/classifier/Mozart/Contradance n2.npy,100,64,,
Mozart,K117 Offertorio Jubilate Deo,Dataset/classifier/Mozart/K117 Offertorio Jubilate Deo.npy,150,96,,
Mozart,K525 Serenade 3mov ''Eine Kleine Natchmusik'',Dataset/classifier/Mozart/K525 Serenade 3mov ''Eine Kleine Natchmusik''.npy,142,91,,t
Mozart,K393 Solfeggi n5,Dataset/classifier/Mozart/K393 Solfeggi n5.npy,211,135,,
Mozart,Sonatina n3 3mov,Dataset/classifier/Mozart/Sonatina n3 3mov.npy,248,159,,
Mozart,K626 Requiem 12 agnus dei,Dataset/classifier/Mozart/K626 Requiem 12 agnus dei.npy,207,133,,
Mozart,Rondo in C,Dataset/classifier/Mozart/Rondo in C.npy,212,136,,
Mozart,Viennese Sonatinas K439b n2 1mov,Dataset/classifier/Mozart/Viennese Sonatinas K439b n2 1mov.npy,112,72,,
Mozart,K393 Solfeggi n4,Dataset/classifier/Mozart/K393 Solfeggi n4.npy,64,41,,
Mozart,Adagio in B flat,Dataset/classifier/Mozart/Adagio in B flat.npy,168,108,,
Mozart,Rondo,Dataset/classifier/Mozart/Rondo.npy,522,334,,
Mozart,K626 Requiem 03 tuba mirum,Dataset/classifier/Mozart/K626 Requiem 03 tuba mirum.npy,98,63,,
Mozart,Sonatina n21 3mov,Dataset/classifier/Mozart/Sonatina n21 3mov.npy,112,72,,
Mozart,Vesperae solemnes de confessore ''Vespers'' K339 1 Dixit Dominus,Dataset/classifier/Mozart/Vesperae solemnes de confessore ''Vespers'' K339 1 Dixit Dominus.npy,257,165,,
Mozart,K527 Overture ''Don Giovanni'',Dataset/classifier/Mozart/K527 Overture ''Don Giovanni''.npy,457,293,,
Mozart,K626 Requiem 10 Sanctus,Dataset/classifier/Mozart/K626 Requiem 10 Sanctus.npy,61,39,,
Mozart,K136 Divertimento 2mov,Dataset/classifier/Mozart/K136 Divertimento 2mov.npy,107,69,,
Mozart,K03 Allegro in Bb,Dataset/classifier/Mozart/K03 Allegro in Bb.npy,95,61,,
Mozart,K317 Coronation Mass 4mov,Dataset/classifier/Mozart/K317 Coronation Mass 4mov.npy,72,46,,
Mozart,K299 Flute Harp Concerto 2mov,Dataset/classifier/Mozart/K299 Flute Harp Concerto 2mov.npy,186,119,,t
Mozart,K317 Coronation Mass 3mov,Dataset/classifier/Mozart/K317 Coronation Mass 3mov.npy,236,151,,
Mozart,K501 Andante with 5 Variations for Piano Duet,Dataset/classifier/Mozart/K501 Andante with 5 Variations for Piano Duet.npy,386,247,,
Mozart,K354 Piano Variations ''Je Suis Lindor'',Dataset/classifier/Mozart/K354 Piano Variations ''Je Suis Lindor''.npy,812,520,,
Mozart,K626 Requiem 11 Benedictus,Dataset/classifier/Mozart/K626 Requiem 11 Benedictus.npy,122,78,,
Mozart,Viennese Sonatinas K439b n6 1mov,Dataset/classifier/Mozart/Viennese Sonatinas K439b n6 1mov.npy,293,188,,
Mozart,K314 Flute Concerto n2 1mov,Dataset/classifier/Mozart/K314 Flute Concerto n2 1mov.npy,353,226,,
Mozart,K393 Solfeggi n2,Dataset/classifier/Mozart/K393 Solfeggi n2.npy,37,24,,t
Mozart,K136 Divertimento 3mov,Dataset/classifier/Mozart/K136 Divertimento 3mov.npy,317,203,,
Mozart,Piano Sonata n12 K332,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n12 K332.npy,867,555,,
Mozart,Piano Sonata n11 K331,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n11 K331.npy,1048,671,,
Mozart,Piano Sonata n04 K282,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n04 K282.npy,409,262,,
Mozart,Piano Sonata n02 K280,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n02 K280.npy,779,499,,
Mozart,Piano Sonata n05 K283,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n05 K283.npy,743,476,,
Mozart,Piano Sonata n15 K593-494,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n15 K593-494.npy,895,573,,
Mozart,Piano Sonata n03 K281,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n03 K281.npy,626,401,,
Mozart,Piano Sonata n09 K310,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n09 K310.npy,789,505,,
Mozart,Piano Sonata n08 K311,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n08 K311.npy,757,485,,
Mozart,Piano Sonata n13 K333,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n13 K333.npy,756,484,,
Mozart,Piano Sonata n17 K547a,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n17 K547a.npy,426,273,,
Mozart,Piano Sonata n16 K545,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n16 K545.npy,362,232,,
Mozart,Piano Sonata n19 K576,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n19 K576.npy,653,418,,
Mozart,Piano Sonata n01 K279,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n01 K279.npy,611,391,,
Mozart,Piano Sonata n10 K330,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n10 K330.npy,629,403,,
Mozart,Piano Sonata n06 K284,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n06 K284.npy,943,604,,
Mozart,Piano Sonata n14 K457,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n14 K457.npy,972,622,,
Mozart,Piano Sonata n18 K570,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n18 K570.npy,657,421,,
Mozart,Piano Sonata n07 K309,Dataset/classifier/Mozart/Piano Sonatas/Piano Sonata n07 K309.npy,762,488,,
Mozart,K457 Piano Sonata n14 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K457 Piano Sonata n14 .npy,2848,1823,,
Mozart,K570 Piano Sonata 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 3mov.npy,190,122,,
Mozart,K333 Piano Sonata n13 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 1mov.npy,517,331,,
Mozart,K309 Piano Sonata n10 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 1mov.npy,486,311,,
Mozart,K281 Piano Sonata n03 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 2mov.npy,836,535,,
Mozart,K280 Piano sonata n02 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 2mov.npy,187,120,,
Mozart,K284 Piano Sonata n06 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K284 Piano Sonata n06 .npy,3918,2508,,
Mozart,K309 Piano Sonata n10 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 3mov.npy,397,254,,
Mozart,K333 Piano Sonata n13 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 2mov.npy,254,163,,
Mozart,K545 Piano Sonata,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K545 Piano Sonata.npy,528,338,,
Mozart,K332 Piano Sonata n12 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 3mov.npy,768,492,,
Mozart,K19d Piano Sonata Duet,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K19d Piano Sonata Duet.npy,623,399,,
Mozart,K330 Piano Sonata n10 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 3mov.npy,534,342,,
Mozart,K282 Piano Sonata n04 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K282 Piano Sonata n04 .npy,1995,1277,,
Mozart,K381 Piano Sonata 4 Hands,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K381 Piano Sonata 4 Hands.npy,536,343,,
Mozart,K358 Piano Sonata 4 Hands,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K358 Piano Sonata 4 Hands.npy,657,421,,
Mozart,K331 Piano sonata n11 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K331 Piano sonata n11 3mov.npy,350,224,,
Mozart,K521 Piano Sonata 4 Hands,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K521 Piano Sonata 4 Hands.npy,995,637,,
Mozart,K279 Piano sonata n01 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 1mov.npy,215,138,,
Mozart,K279 Piano sonata n01 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 3mov.npy,334,214,,
Mozart,K330 Piano Sonata n10 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 2mov.npy,157,101,,
Mozart,K281 Piano Sonata n03 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 1mov.npy,251,161,,
Mozart,K281 Piano Sonata n03 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K281 Piano Sonata n03 3mov.npy,468,300,,
Mozart,K570 Piano Sonata 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 2mov.npy,123,79,,
Mozart,K576 Piano Sonata n19 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K576 Piano Sonata n19 .npy,2386,1527,,
Mozart,K331 Piano Sonata n11 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K331 Piano Sonata n11 .npy,3404,2179,,
Mozart,K280 Piano sonata n02 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 1mov.npy,312,200,,
Mozart,K330 Piano Sonata n10 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K330 Piano Sonata n10 1mov.npy,468,300,,
Mozart,K357 Piano Sonata 4 Hands,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K357 Piano Sonata 4 Hands.npy,722,462,,
Mozart,K333 Piano Sonata n13 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 3mov.npy,351,225,,
Mozart,K332 Piano Sonata n12 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 2mov.npy,64,41,,
Mozart,K280 Piano sonata n02 3mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K280 Piano sonata n02 3mov.npy,595,381,,
Mozart,K497 Piano Sonata 4 Hands,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K497 Piano Sonata 4 Hands.npy,1193,764,,
Mozart,K570 Piano Sonata 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K570 Piano Sonata 1mov.npy,326,209,,
Mozart,K332 Piano Sonata n12 1mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K332 Piano Sonata n12 1mov.npy,718,460,,
Mozart,K309 Piano Sonata n10 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K309 Piano Sonata n10 2mov.npy,125,80,,
Mozart,K279 Piano sonata n01 2mov,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K279 Piano sonata n01 2mov.npy,159,102,,
Mozart,K333 Piano Sonata n13 ,Dataset/classifier/Mozart/Piano Sonatas/Nueva carpeta/K333 Piano Sonata n13 .npy,3679,2355,,
Mozart,Symphony n29 K201 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n29 K201 2mov.npy,234,150,,
Mozart,Symphony n25 K183 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n25 K183 4mov.npy,425,272,,
Mozart,Symphony n35 K385 2mov ''Haffner'',Dataset/classifier/Mozart/Symphonies/Symphony n35 K385 2mov ''Haffner''.npy,276,177,,t
Mozart,Symphony n4 K019 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n4 K019 1mov.npy,243,156,,
Mozart,Symphony n39 K543 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n39 K543 1mov.npy,670,429,,t
Mozart,Symphony n28 K200 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n28 K200 3mov.npy,261,167,,
Mozart,Symphony n40 K550 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n40 K550 3mov.npy,334,214,,
Mozart,Symphony n25 K183 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n25 K183 2mov.npy,154,99,,
Mozart,Symphony n30 K202 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n30 K202 3mov.npy,254,163,,
Mozart,Symphony n33 K319 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n33 K319 3mov.npy,204,131,,
Mozart,Symphony n35 K385 3mov ''Haffner'',Dataset/classifier/Mozart/Symphonies/Symphony n35 K385 3mov ''Haffner''.npy,239,153,,
Mozart,Symphony n38 K504 1mov ''Prague'',Dataset/classifier/Mozart/Symphonies/Symphony n38 K504 1mov ''Prague''.npy,637,408,,
Mozart,Symphony n38 K504 3mov ''Prague'',Dataset/classifier/Mozart/Symphonies/Symphony n38 K504 3mov ''Prague''.npy,550,352,,
Mozart,Symphony n33 K319 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n33 K319 4mov.npy,843,540,,t
Mozart,Symphony n36 K425 1mov ''Linz'',Dataset/classifier/Mozart/Symphonies/Symphony n36 K425 1mov ''Linz''.npy,614,393,,
Mozart,Symphony n40 K550 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n40 K550 2mov.npy,195,125,,
Mozart,Symphony n28 K200 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n28 K200 1mov.npy,375,240,,
Mozart,Symphony n41 K551 1mov ''Jupiter'',Dataset/classifier/Mozart/Symphonies/Symphony n41 K551 1mov ''Jupiter''.npy,679,435,,
Mozart,Symphony n5 K022,Dataset/classifier/Mozart/Symphonies/Symphony n5 K022.npy,397,254,,
Mozart,Symphony n30 K202 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n30 K202 4mov.npy,478,306,,
Mozart,Symphony n36 K425 2mov ''Linz'',Dataset/classifier/Mozart/Symphonies/Symphony n36 K425 2mov ''Linz''.npy,165,106,,t
Mozart,Symphony n35 K385 1mov ''Haffner'',Dataset/classifier/Mozart/Symphonies/Symphony n35 K385 1mov ''Haffner''.npy,320,205,,
Mozart,Symphony n30 K202 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n30 K202 2mov.npy,165,106,,
Mozart,Symphony n31 K297 2mov ''Paris'',Dataset/classifier/Mozart/Symphonies/Symphony n31 K297 2mov ''Paris''.npy,156,100,,
Mozart,Symphony n41 K551 2mov ''Jupiter'',Dataset/classifier/Mozart/Symphonies/Symphony n41 K551 2mov ''Jupiter''.npy,159,102,,
Mozart,Symphony n22 K162 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n22 K162 1mov.npy,211,135,,
Mozart,Symphony n34 K338 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n34 K338 2mov.npy,275,176,,
Mozart,Symphony n33 K319 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n33 K319 2mov.npy,154,99,,
Mozart,Symphony n39 K543 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n39 K543 4mov.npy,579,371,,t
Mozart,Symphony n39 K543 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n39 K543 3mov.npy,284,182,,
Mozart,Symphony n31 K297 3mov ''Paris'',Dataset/classifier/Mozart/Symphonies/Symphony n31 K297 3mov ''Paris''.npy,382,245,,
Mozart,Symphony n25 K183 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n25 K183 1mov.npy,465,298,,
Mozart,Symphony n28 K200 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n28 K200 2mov.npy,145,93,,
Mozart,Symphony n31 K297 1mov ''Paris'',Dataset/classifier/Mozart/Symphonies/Symphony n31 K297 1mov ''Paris''.npy,467,299,,
Mozart,Symphony n25 K183 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n25 K183 3mov.npy,240,154,,
Mozart,Symphony n41 K551 3mov ''Jupiter'',Dataset/classifier/Mozart/Symphonies/Symphony n41 K551 3mov ''Jupiter''.npy,190,122,,
Mozart,Symphony n36 K425 3mov ''Linz'',Dataset/classifier/Mozart/Symphonies/Symphony n36 K425 3mov ''Linz''.npy,229,147,,
Mozart,Symphony n38 K504 2mov ''Prague'',Dataset/classifier/Mozart/Symphonies/Symphony n38 K504 2mov ''Prague''.npy,322,206,,
Mozart,Symphony n40 K550 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n40 K550 4mov.npy,679,435,,
Mozart,Symphony n41 K551 4mov ''Jupiter'',Dataset/classifier/Mozart/Symphonies/Symphony n41 K551 4mov ''Jupiter''.npy,912,584,,
Mozart,Symphony n39 K543 2mov,Dataset/classifier/Mozart/Symphonies/Symphony n39 K543 2mov.npy,298,191,,t
Mozart,Symphony n35 K385 4mov ''Haffner'',Dataset/classifier/Mozart/Symphonies/Symphony n35 K385 4mov ''Haffner''.npy,414,265,,
Mozart,Symphony n34 K338 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n34 K338 1mov.npy,414,265,,
Mozart,Symphony n30 K202 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n30 K202 1mov.npy,450,288,,
Mozart,Symphony n22 K162 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n22 K162 3mov.npy,181,116,,
Mozart,Symphony n34 K338 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n34 K338 3mov.npy,690,442,,
Mozart,Symphony n36 K425 4mov ''Linz'',Dataset/classifier/Mozart/Symphonies/Symphony n36 K425 4mov ''Linz''.npy,911,583,,
Mozart,Symphony n29 K201 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n29 K201 1mov.npy,442,283,,t
Mozart,Symphony n40 K550 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n40 K550 1mov.npy,626,401,,
Mozart,Symphony n4 K19 3mov,Dataset/classifier/Mozart/Symphonies/Symphony n4 K19 3mov.npy,231,148,,
Mozart,Symphony n37 K444 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n37 K444 1mov.npy,31,20,,
Mozart,Symphony n33 K319 1mov,Dataset/classifier/Mozart/Symphonies/Symphony n33 K319 1mov.npy,584,374,,
Mozart,Symphony n29 K201 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n29 K201 4mov.npy,392,251,,
Mozart,Symphony n28 K200 4mov,Dataset/classifier/Mozart/Symphonies/Symphony n28 K200 4mov.npy,407,261,,
Mozart,Early Pieces n15 Andantino,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n15 Andantino.npy,78,50,,
Mozart,Early Pieces n18 Little Song,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n18 Little Song.npy,50,32,,
Mozart,Early Pieces n11 Country dance,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n11 Country dance.npy,62,40,,
Mozart,Early Pieces n13 Prelude,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n13 Prelude.npy,70,45,,
Mozart,Early Pieces n6 Llittle minuet,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n6 Llittle minuet.npy,25,16,,
Mozart,Early Pieces n16 Minuet,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n16 Minuet.npy,62,40,,
Mozart,Early Pieces n7 Country dance,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n7 Country dance.npy,112,72,,
Mozart,Early Pieces n4 Minuet,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n4 Minuet.npy,139,89,,
Mozart,Early Pieces n12 Rondino,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n12 Rondino.npy,67,43,,
Mozart,Early Pieces n2 Minuet,Dataset/classifier/Mozart/The Chelsea Notebook/Early Pieces n2 Minuet.npy,57,37,,
